192.168.239.1 - - [06/Dec/2023:11:16:41 +0900] "GET /Project/write.jsp HTTP/1.1" 200 3237
192.168.239.1 - - [06/Dec/2023:11:18:07 +0900] "POST /Project/writeAction.jsp HTTP/1.1" 200 244
192.168.239.1 - - [06/Dec/2023:11:18:07 +0900] "GET /Project/bbs.jsp?boardID=0 HTTP/1.1" 200 7322
192.168.239.1 - - [06/Dec/2023:11:18:08 +0900] "GET /Project/view.jsp?bbsID=228 HTTP/1.1" 200 4612
192.168.239.1 - - [06/Dec/2023:11:18:08 +0900] "GET /Project/bbsUpload/228_ws21.jsp HTTP/1.1" 500 2615
192.168.239.1 - - [06/Dec/2023:11:18:17 +0900] "GET /Project/bbsUpload/228_ws21.jsp HTTP/1.1" 500 2615
192.168.239.1 - - [06/Dec/2023:11:18:41 +0900] "GET /Project/bbsUpload/228_ws21.jsp&cmd=ls HTTP/1.1" 404 841
192.168.239.1 - - [06/Dec/2023:11:19:01 +0900] "GET /Project/bbsUpload/228_ws21.jsp?cmd=ls HTTP/1.1" 200 195
192.168.239.1 - - [06/Dec/2023:11:19:08 +0900] "GET /Project/bbsUpload/228_ws21.jsp?cmd=dir HTTP/1.1" 200 210
192.168.239.1 - - [06/Dec/2023:11:27:36 +0900] "GET /Project/bbsUpload/ws2.jsp?cmd=dir HTTP/1.1" 200 397
192.168.239.1 - - [06/Dec/2023:11:27:40 +0900] "GET /Project/bbsUpload/ws2.jsp?cmd=ls HTTP/1.1" 200 381
192.168.239.1 - - [06/Dec/2023:11:27:43 +0900] "GET /Project/bbsUpload/ws2.jsp?cmd=ifconfig HTTP/1.1" 200 1504
192.168.239.1 - - [06/Dec/2023:11:31:16 +0900] "GET /Project/ HTTP/1.1" 200 176
192.168.239.1 - - [06/Dec/2023:11:31:16 +0900] "GET /Project/main.jsp HTTP/1.1" 200 6123
192.168.239.1 - - [06/Dec/2023:11:31:18 +0900] "GET /Project/pingTest2.jsp HTTP/1.1" 200 1407
192.168.239.1 - - [06/Dec/2023:11:31:28 +0900] "POST /Project/pingTest2.jsp HTTP/1.1" 200 1860
192.168.239.1 - - [06/Dec/2023:11:31:37 +0900] "POST /Project/pingTest2.jsp HTTP/1.1" 200 1982
192.168.239.1 - - [06/Dec/2023:11:46:06 +0900] "GET /Project/bbs.jsp HTTP/1.1" 200 7322
192.168.239.1 - - [06/Dec/2023:11:46:06 +0900] "GET /Project/view.jsp?bbsID=228 HTTP/1.1" 200 4612
192.168.239.1 - - [06/Dec/2023:11:46:06 +0900] "GET /Project/bbsUpload/228_ws21.jsp HTTP/1.1" 500 2615
192.168.239.1 - - [06/Dec/2023:11:46:06 +0900] "GET /Project/deleteAction.jsp?bbsID=228 HTTP/1.1" 200 210
192.168.239.1 - - [06/Dec/2023:11:46:06 +0900] "GET /Project/bbs.jsp HTTP/1.1" 200 7320
192.168.239.1 - - [06/Dec/2023:11:46:06 +0900] "GET /Project/view.jsp?bbsID=227 HTTP/1.1" 200 4609
192.168.239.1 - - [06/Dec/2023:11:46:06 +0900] "GET /Project/bbsUpload/227_1.jpg HTTP/1.1" 200 12548
192.168.239.1 - - [06/Dec/2023:11:46:06 +0900] "GET /Project/deleteAction.jsp?bbsID=227 HTTP/1.1" 200 210
192.168.239.1 - - [06/Dec/2023:11:46:06 +0900] "GET /Project/bbs.jsp HTTP/1.1" 200 7335
192.168.239.1 - - [06/Dec/2023:11:46:06 +0900] "GET /Project/view.jsp?bbsID=226 HTTP/1.1" 200 4598
192.168.239.1 - - [06/Dec/2023:11:46:06 +0900] "GET /Project/bbsUpload/226_images.jpg HTTP/1.1" 200 9380
192.168.239.1 - - [06/Dec/2023:11:46:06 +0900] "GET /Project/deleteAction.jsp?bbsID=226 HTTP/1.1" 200 210
192.168.239.1 - - [06/Dec/2023:11:46:06 +0900] "GET /Project/bbs.jsp HTTP/1.1" 200 7338
